./main <proj1_instances/weighted_chimera_297.txt
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6936 100101100010110001011011101011010101000100100001000100001001000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000110101001100010110110000000010110010000100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
6924 100101100010110001011011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6768 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6568 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.017 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8124 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000100010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
7880 100101100010110001011011101011010001000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000110101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6568 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6268 100101100010110001011011101011010101000100100001000100100011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.023 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6768 100101100010110001011011101011010101000100100001000100100011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001001100101010000010000001000011100011110000100100
6768 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6268 100101100010110001011011101011010101000100100001000100100011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4880 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.027 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6524 100101100010110001011011101011010101000100100001000100000011000001100001101000110110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6268 100101100010110001111011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6268 100101100010110001011011101011010101000100100001000100100011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4880 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.032 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6268 100101100010110001011011101011010101000100100001000100100011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6268 100101100010110001111011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6224 100101100010110001011010101011010101000100100001000100000011000001100001101000011110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4880 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.038 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6768 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6224 100101100010110001011010101011010101000100100001000100000011000001100001101000011110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
5580 100101100010110001011011101011010101000000100001000100000011000001100001101000011110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4880 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.043 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6312 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000111100011110000100100
5580 100101100010110001011011101011010101000000100001000100000011000001100001101000011110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4880 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4836 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011000011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.048 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6068 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
5380 100101100010110001011011111011010101000000100001000100000011000001100001101000011110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4880 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4836 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011000011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.053 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6068 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
5380 100101100010110001011011111011010101000000100001000100000011000001100001101000011110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4880 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
4836 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011000011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.057 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
7680 100101100010110001011011101011010101000100100001000100000011000001100001101000110110000000000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6568 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001001100101010000010000001000011100011110000100100
6524 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
2880 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000110010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.063 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
6568 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011011011001000100100100001100100010100111010010000010001001100101010000010000001000011100011110000100100
6524 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000000100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
6524 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100000000111101001100010110110000000010110010001100011001011001000100100100001100100010100111010010000010001011100101010000010000001000011100011110000100100
3380 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000100010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
2880 100101100010110001111011101011010101000100100001000100001001000001100001101000111110000001000100100000100001010010101011000000100011101000001100001000111101001100010110110000110010110010001100011001011001000100010100001100100010100111010010000010001011100101010000010000001000011100011110000100100
8 178.068 -fit: 8868
8868 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8668 100101100010110001011010101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011100011110000100100
8624 100101100010110001011011101011010101000100100001000100000011000001100001101000111110000000000100100000100001110010101011000000100011101000001100001000111101001100010110110000000010110010001100011001011001000100100100000100101000100111010010000010001001100101010000010000001000011000011110000100100
